delivrables,strategies,releases
./deliverables/stein/python-keystoneclient.yaml, cycle-with-intermediary,stein
./deliverables/stein/cloudkitty.yaml, cycle-with-rc,stein
./deliverables/stein/octavia-dashboard.yaml, cycle-with-rc,stein
./deliverables/stein/python-monascaclient.yaml, cycle-with-intermediary,stein
./deliverables/stein/oslo.i18n.yaml, cycle-with-intermediary,stein
./deliverables/stein/puppet-openstacklib.yaml, cycle-trailing,stein
./deliverables/stein/bifrost.yaml, cycle-with-intermediary,stein
./deliverables/stein/networking-ovn.yaml, cycle-with-rc,stein
./deliverables/stein/os-client-config.yaml, cycle-with-intermediary,stein
./deliverables/stein/devstack.yaml, untagged,stein
./deliverables/stein/python-magnumclient.yaml, cycle-with-intermediary,stein
./deliverables/stein/trove-tempest-plugin.yaml, cycle-with-intermediary,stein
./deliverables/stein/ironic-lib.yaml, cycle-with-intermediary,stein
./deliverables/stein/puppet-placement.yaml, cycle-trailing,stein
./deliverables/stein/tempest-horizon.yaml, cycle-with-intermediary,stein
./deliverables/stein/tripleo-image-elements.yaml, cycle-trailing,stein
./deliverables/stein/python-pankoclient.yaml, cycle-with-intermediary,stein
./deliverables/stein/taskflow.yaml, cycle-with-intermediary,stein
./deliverables/stein/cyborg.yaml, cycle-with-rc,stein
./deliverables/stein/manila.yaml, cycle-with-rc,stein
./deliverables/stein/trove.yaml, cycle-with-rc,stein
./deliverables/stein/tripleo-ui.yaml, cycle-trailing,stein
./deliverables/stein/tripleo-validations.yaml, cycle-trailing,stein
./deliverables/stein/puppet-freezer.yaml, cycle-trailing,stein
./deliverables/stein/vitrage.yaml, cycle-with-intermediary,stein
./deliverables/stein/zaqar.yaml, cycle-with-rc,stein
./deliverables/stein/manila-ui.yaml, cycle-with-intermediary,stein
./deliverables/stein/python-tripleoclient.yaml, cycle-trailing,stein
./deliverables/stein/python-zunclient.yaml, cycle-with-intermediary,stein
./deliverables/stein/zun-ui.yaml, cycle-with-intermediary,stein
./deliverables/stein/tricircle.yaml, cycle-with-intermediary,stein
./deliverables/stein/networking-bagpipe.yaml, cycle-with-rc,stein
./deliverables/stein/heat-tempest-plugin.yaml, cycle-with-intermediary,stein
./deliverables/stein/monasca-thresh.yaml, cycle-with-intermediary,stein
./deliverables/stein/barbican.yaml, cycle-with-rc,stein
./deliverables/stein/ironic-tempest-plugin.yaml, cycle-with-intermediary,stein
./deliverables/stein/keystone-tempest-plugin.yaml, cycle-with-intermediary,stein
./deliverables/stein/masakari-dashboard.yaml, cycle-with-intermediary,stein
./deliverables/stein/puppet-horizon.yaml, cycle-trailing,stein
./deliverables/stein/python-troveclient.yaml, cycle-with-intermediary,stein
./deliverables/stein/cloudkitty-dashboard.yaml, cycle-with-intermediary,stein
./deliverables/stein/metalsmith.yaml, cycle-with-intermediary,stein
./deliverables/stein/osprofiler.yaml, cycle-with-intermediary,stein
./deliverables/train/murano-tempest-plugin.yaml, cycle-automatic,train
./deliverables/train/puppet-vswitch.yaml, cycle-trailing,train
./deliverables/train/networking-hyperv.yaml, cycle-with-intermediary,train
./deliverables/train/heat-dashboard.yaml, cycle-with-rc,train
./deliverables/train/karbor.yaml, cycle-with-intermediary,train
./deliverables/train/python-zaqarclient.yaml, cycle-with-intermediary,train
./deliverables/train/monasca-kibana-plugin.yaml, cycle-with-intermediary,train
./deliverables/train/neutron-tempest-plugin.yaml, cycle-automatic,train
./deliverables/train/python-ironic-inspector-client.yaml, cycle-with-intermediary,train
./deliverables/train/oslo.log.yaml, cycle-with-intermediary,train
./deliverables/train/kolla-ansible.yaml, cycle-trailing,train
./deliverables/train/congress-dashboard.yaml, cycle-with-rc,train
./deliverables/train/futurist.yaml, cycle-with-intermediary,train
./deliverables/train/python-novaclient.yaml, cycle-with-intermediary,train
./deliverables/train/kuryr-tempest-plugin.yaml, cycle-with-intermediary,train
./deliverables/train/os-refresh-config.yaml, cycle-trailing,train
./deliverables/train/python-designateclient.yaml, cycle-with-intermediary,train
./deliverables/train/solum-dashboard.yaml, cycle-with-rc,train
./deliverables/train/blazar-tempest-plugin.yaml, cycle-automatic,train
./deliverables/train/solum-tempest-plugin.yaml, cycle-automatic,train
./deliverables/train/puppet-manila.yaml, cycle-trailing,train
./deliverables/train/networking-sfc.yaml, cycle-with-rc,train
./deliverables/train/networking-midonet.yaml, cycle-with-rc,train
./deliverables/train/monasca-common.yaml, cycle-with-intermediary,train
./deliverables/train/kuryr-libnetwork.yaml, cycle-with-rc,train
./deliverables/train/cinder-tempest-plugin.yaml, cycle-automatic,train
./deliverables/train/monasca-agent.yaml, cycle-with-intermediary,train
./deliverables/train/mistral-tempest-plugin.yaml, cycle-automatic,train
./deliverables/train/python-saharaclient.yaml, cycle-with-intermediary,train
./deliverables/train/keystoneauth.yaml, cycle-with-intermediary,train
./deliverables/train/congress.yaml, cycle-with-rc,train
./deliverables/train/neutron-fwaas-dashboard.yaml, cycle-with-intermediary,train
./deliverables/train/sahara-plugin-spark.yaml, cycle-with-rc,train
./deliverables/train/devstack-plugin-amqp1.yaml, untagged,train
./deliverables/train/storlets.yaml, cycle-with-rc,train
./deliverables/train/puppet-aodh.yaml, cycle-trailing,train
./deliverables/train/tripleo-ansible.yaml, cycle-trailing,train
./deliverables/train/puppet-congress.yaml, cycle-trailing,train
./deliverables/train/senlin-dashboard.yaml, cycle-with-intermediary,train
./deliverables/train/python-swiftclient.yaml, cycle-with-intermediary,train
./deliverables/train/puppet-openstack_extras.yaml, cycle-trailing,train
./deliverables/train/zun-tempest-plugin.yaml, cycle-automatic,train
./deliverables/train/puppet-ovn.yaml, cycle-trailing,train
./deliverables/train/osc-placement.yaml, cycle-with-intermediary,train
./deliverables/train/oslo.vmware.yaml, cycle-with-intermediary,train
./deliverables/train/openstack-ansible.yaml, cycle-trailing,train
./deliverables/train/python-congressclient.yaml, cycle-with-intermediary,train
./deliverables/train/requirements.yaml, cycle-with-intermediary,train
./deliverables/train/murano-dashboard.yaml, cycle-with-rc,train
./deliverables/train/cliff.yaml, cycle-with-intermediary,train
./deliverables/train/puppet-ec2api.yaml, cycle-trailing,train
./deliverables/train/monasca-tempest-plugin.yaml, cycle-automatic,train
./deliverables/train/ovsdbapp.yaml, cycle-with-intermediary,train
./deliverables/train/freezer.yaml, cycle-with-intermediary,train
./deliverables/train/freezer-web-ui.yaml, cycle-with-intermediary,train
./deliverables/train/keystonemiddleware.yaml, cycle-with-intermediary,train
./deliverables/train/glance-store.yaml, cycle-with-intermediary,train
./deliverables/train/sahara-dashboard.yaml, cycle-with-rc,train
./deliverables/train/puppet-vitrage.yaml, cycle-trailing,train
./deliverables/train/release-test.yaml, cycle-with-rc,train
./deliverables/train/monasca-events-api.yaml, cycle-with-intermediary,train
./deliverables/train/puppet-panko.yaml, cycle-trailing,train
./deliverables/train/osc-lib.yaml, cycle-with-intermediary,train
./deliverables/train/automaton.yaml, cycle-with-intermediary,train
./deliverables/train/python-senlinclient.yaml, cycle-with-intermediary,train
./deliverables/train/oslo.service.yaml, cycle-with-intermediary,train
./deliverables/train/magnum.yaml, cycle-with-rc,train
./deliverables/train/cinderlib.yaml, cycle-trailing,train
./deliverables/train/castellan.yaml, cycle-with-intermediary,train
./deliverables/train/mistral-lib.yaml, cycle-with-intermediary,train
./deliverables/train/swift.yaml, cycle-with-intermediary,train
./deliverables/train/monasca-notification.yaml, cycle-with-intermediary,train
./deliverables/train/puppet-designate.yaml, cycle-trailing,train
./deliverables/train/vitrage-dashboard.yaml, cycle-with-intermediary,train
./deliverables/train/puppet-rally.yaml, cycle-trailing,train
./deliverables/train/horizon.yaml, cycle-with-rc,train
./deliverables/train/oslo.policy.yaml, cycle-with-intermediary,train
./deliverables/train/qinling.yaml, cycle-with-rc,train
./deliverables/train/devstack-plugin-kafka.yaml, untagged,train
./deliverables/train/puppet-cinder.yaml, cycle-trailing,train
./deliverables/train/os-collect-config.yaml, cycle-trailing,train
./deliverables/train/mistral.yaml, cycle-with-rc,train
./deliverables/train/watcher-dashboard.yaml, cycle-with-rc,train
./deliverables/train/puppet-tempest.yaml, cycle-trailing,train
./deliverables/train/python-freezerclient.yaml, cycle-with-intermediary,train
./deliverables/train/searchlight-ui.yaml, cycle-with-rc,train
./deliverables/train/oslo.serialization.yaml, cycle-with-intermediary,train
./deliverables/train/ironic-inspector.yaml, cycle-with-intermediary,train
./deliverables/train/os-vif.yaml, cycle-with-intermediary,train
./deliverables/train/sahara-plugin-ambari.yaml, cycle-with-rc,train
./deliverables/train/networking-generic-switch.yaml, cycle-with-intermediary,train
./deliverables/train/sahara-plugin-vanilla.yaml, cycle-with-rc,train
./deliverables/train/python-blazarclient.yaml, cycle-with-intermediary,train
./deliverables/train/monasca-ceilometer.yaml, cycle-with-intermediary,train
./deliverables/train/python-openstackclient.yaml, cycle-with-intermediary,train
./deliverables/train/placement.yaml, cycle-with-rc,train
./deliverables/train/ceilometer.yaml, cycle-with-rc,train
./deliverables/train/devstack-plugin-container.yaml, untagged,train
./deliverables/train/tripleo-heat-templates.yaml, cycle-trailing,train
./deliverables/train/blazar-dashboard.yaml, cycle-with-rc,train
./deliverables/train/python-brick-cinderclient-ext.yaml, cycle-with-intermediary,train
./deliverables/train/stevedore.yaml, cycle-with-intermediary,train
./deliverables/train/python-watcherclient.yaml, cycle-with-intermediary,train
./deliverables/train/puppet-glance.yaml, cycle-trailing,train
./deliverables/train/python-neutronclient.yaml, cycle-with-intermediary,train
./deliverables/train/ironic-python-agent.yaml, cycle-with-intermediary,train
./deliverables/train/octavia-lib.yaml, cycle-with-intermediary,train
./deliverables/train/karbor-dashboard.yaml, cycle-with-intermediary,train
./deliverables/train/os-win.yaml, cycle-with-intermediary,train
./deliverables/train/pycadf.yaml, cycle-with-intermediary,train
./deliverables/train/cloudkitty-tempest-plugin.yaml, cycle-automatic,train
./deliverables/train/puppet-ceilometer.yaml, cycle-trailing,train
./deliverables/train/python-cyborgclient.yaml, cycle-with-intermediary,train
./deliverables/train/ironic.yaml, cycle-with-intermediary,train
./deliverables/train/monasca-statsd.yaml, cycle-with-intermediary,train
./deliverables/train/oslo.messaging.yaml, cycle-with-intermediary,train
./deliverables/train/puppet-octavia.yaml, cycle-trailing,train
./deliverables/train/watcher.yaml, cycle-with-rc,train
./deliverables/train/oslo.versionedobjects.yaml, cycle-with-intermediary,train
./deliverables/train/python-karborclient.yaml, cycle-with-intermediary,train
./deliverables/train/puppet-qdr.yaml, cycle-trailing,train
./deliverables/train/aodh.yaml, cycle-with-rc,train
./deliverables/train/tacker-horizon.yaml, cycle-with-intermediary,train
./deliverables/train/keystone.yaml, cycle-with-rc,train
./deliverables/train/puppet-oslo.yaml, cycle-trailing,train
./deliverables/train/paunch.yaml, cycle-trailing,train
./deliverables/train/zaqar-ui.yaml, cycle-with-rc,train
./deliverables/train/monasca-log-api.yaml, cycle-with-intermediary,train
./deliverables/train/neutron-dynamic-routing.yaml, cycle-with-rc,train
./deliverables/train/qinling-dashboard.yaml, cycle-with-rc,train
./deliverables/train/puppet-keystone.yaml, cycle-trailing,train
./deliverables/train/networking-powervm.yaml, cycle-with-rc,train
./deliverables/train/python-cinderclient.yaml, cycle-with-intermediary,train
./deliverables/train/python-manilaclient.yaml, cycle-with-intermediary,train
./deliverables/train/python-muranoclient.yaml, cycle-with-intermediary,train
./deliverables/train/mistral-dashboard.yaml, cycle-with-rc,train
./deliverables/train/neutron-vpnaas-dashboard.yaml, cycle-with-intermediary,train
./deliverables/train/puppet-swift.yaml, cycle-trailing,train
./deliverables/train/oslo.concurrency.yaml, cycle-with-intermediary,train
./deliverables/train/oslo.reports.yaml, cycle-with-intermediary,train
./deliverables/train/panko.yaml, cycle-with-rc,train
./deliverables/train/puppet-tacker.yaml, cycle-trailing,train
./deliverables/train/ironic-ui.yaml, cycle-with-intermediary,train
./deliverables/train/senlin.yaml, cycle-with-rc,train
./deliverables/train/heat-agents.yaml, cycle-with-intermediary,train
./deliverables/train/ceilometer-powervm.yaml, cycle-with-rc,train
./deliverables/train/sahara.yaml, cycle-with-rc,train
./deliverables/train/tosca-parser.yaml, cycle-with-intermediary,train
./deliverables/train/python-tackerclient.yaml, cycle-with-intermediary,train
./deliverables/train/puppet-neutron.yaml, cycle-trailing,train
./deliverables/train/os-brick.yaml, cycle-with-intermediary,train
./deliverables/train/python-barbicanclient.yaml, cycle-with-intermediary,train
./deliverables/train/patrole.yaml, cycle-with-intermediary,train
./deliverables/train/oslo.config.yaml, cycle-with-intermediary,train
./deliverables/train/neutron-vpnaas.yaml, cycle-with-rc,train
./deliverables/train/networking-baremetal.yaml, cycle-with-intermediary,train
./deliverables/train/murano.yaml, cycle-with-rc,train
./deliverables/train/ironic-prometheus-exporter.yaml, cycle-with-intermediary,train
./deliverables/train/searchlight.yaml, cycle-with-rc,train
./deliverables/train/cyborg-tempest-plugin.yaml, cycle-automatic,train
./deliverables/train/ec2api-tempest-plugin.yaml, cycle-automatic,train
./deliverables/train/puppet-murano.yaml, cycle-trailing,train
./deliverables/train/blazar.yaml, cycle-with-rc,train
./deliverables/train/ceilometermiddleware.yaml, cycle-with-intermediary,train
./deliverables/train/tempest.yaml, cycle-with-intermediary,train
./deliverables/train/puppet-mistral.yaml, cycle-trailing,train
./deliverables/train/kolla-cli.yaml, cycle-trailing,train
./deliverables/train/puppet-glare.yaml, cycle-trailing,train
./deliverables/train/networking-odl.yaml, cycle-with-rc,train
./deliverables/train/python-ironicclient.yaml, cycle-with-intermediary,train
./deliverables/train/python-aodhclient.yaml, cycle-with-intermediary,train
./deliverables/train/puppet-heat.yaml, cycle-trailing,train
./deliverables/train/puppet-nova.yaml, cycle-trailing,train
./deliverables/train/sahara-image-elements.yaml, cycle-with-rc,train
./deliverables/train/kayobe.yaml, cycle-trailing,train
./deliverables/train/oswin-tempest-plugin.yaml, cycle-automatic,train
./deliverables/train/puppet-openstack_spec_helper.yaml, untagged,train
./deliverables/train/designate-tempest-plugin.yaml, cycle-automatic,train
./deliverables/train/puppet-monasca.yaml, cycle-trailing,train
./deliverables/train/puppet-senlin.yaml, cycle-trailing,train
./deliverables/train/python-tricircleclient.yaml, cycle-with-intermediary,train
./deliverables/train/trove-dashboard.yaml, cycle-with-rc,train
./deliverables/train/puppet-sahara.yaml, cycle-trailing,train
./deliverables/train/ec2-api.yaml, cycle-with-rc,train
./deliverables/train/monasca-ui.yaml, cycle-with-intermediary,train
./deliverables/train/neutron-lib.yaml, cycle-with-intermediary,train
./deliverables/train/sahara-tests.yaml, cycle-automatic,train
./deliverables/train/sahara-plugin-cdh.yaml, cycle-with-rc,train
./deliverables/train/os-net-config.yaml, cycle-trailing,train
./deliverables/train/designate.yaml, cycle-with-rc,train
./deliverables/train/tacker.yaml, cycle-with-rc,train
./deliverables/train/telemetry-tempest-plugin.yaml, cycle-automatic,train
./deliverables/train/kolla.yaml, cycle-trailing,train
./deliverables/train/oslotest.yaml, cycle-with-intermediary,train
./deliverables/train/congress-tempest-plugin.yaml, cycle-automatic,train
./deliverables/train/octavia.yaml, cycle-with-rc,train
./deliverables/train/masakari-monitors.yaml, cycle-with-rc,train
./deliverables/train/shade.yaml, cycle-with-intermediary,train
./deliverables/train/tripleo-ipsec.yaml, cycle-trailing,train
./deliverables/train/puppet-watcher.yaml, cycle-trailing,train
./deliverables/train/puppet-tripleo.yaml, cycle-trailing,train
